date,bikes_nb,for_rent,disabled,reserved,no_station
1738370927,1439,1236,138,0,65
1738375885,1466,1255,141,0,70
1738379632,1476,1271,140,0,65
1738383019,1494,1288,139,0,67
1738386525,1502,1289,141,0,72
1738390332,1493,1285,145,0,62
1738393656,1465,1236,149,0,80
1738397464,1456,1225,167,0,63
1738400918,1414,1212,148,0,55
1738404546,1365,1158,133,0,73
1738407996,1305,1133,119,0,53
1738412109,1344,1185,120,0,36
1738415435,1342,1181,120,0,40
1738418822,1287,1138,116,0,34
1738422512,1319,1149,125,0,42
1738426143,1349,1165,131,0,46
1738429649,1320,1132,136,0,47
1738433458,1446,1262,136,0,45
1738436722,1441,1256,137,0,43
1738440528,1426,1244,140,0,42
1738444093,1445,1245,139,0,60
1738447659,1440,1234,137,0,68
1738451285,1429,1230,137,0,62
1738457329,1467,1273,145,0,50
1738462227,1477,1273,147,0,57
1738465913,1474,1289,148,0,38
1738469418,1491,1294,149,0,49
1738472863,1487,1282,150,0,56
1738476671,1488,1286,153,0,49
1738480055,1475,1261,158,0,55
1738483863,1463,1236,163,0,64
1738487247,1417,1193,165,0,58
1738490935,1364,1132,165,0,67
1738494382,1364,1127,175,0,62
1738498491,1314,1075,191,0,49
1738501818,1311,1037,206,0,69
1738505201,1254,983,218,0,53
1738508950,1207,907,255,0,46
1738512575,1160,855,262,0,43
1738516080,1192,879,264,0,50
1738519887,1296,951,292,0,49
1738523211,1380,1023,290,0,62
1738526897,1449,1110,282,0,57
1738530401,1447,1112,268,0,68
1738534088,1367,1028,259,0,79
1738537652,1484,1151,262,0,69
1738543582,1500,1160,268,0,67
1738548479,1512,1169,269,0,70
1738552408,1512,1177,272,0,58
1738555916,1507,1164,274,0,65
1738559365,1515,1176,274,0,61
1738563175,1474,1141,276,0,56
1738566564,1368,1005,294,0,69
1738570374,1371,1053,257,0,61
1738573880,1352,1108,181,0,65
1738577400,1335,1102,140,0,91
1738580874,1228,1031,128,0,68
1738585020,1207,1027,117,0,59
1738588523,1234,1060,116,0,58
1738591726,1241,1097,97,0,48
1738595350,1231,1073,107,0,51
1738599036,1103,925,127,0,51
1738602479,1062,849,156,0,54
1738606355,1250,1019,182,0,50
1738609621,1325,1089,181,0,53
1738613368,1386,1169,162,0,55
1738616933,1364,1150,160,0,54
1738620497,1429,1190,163,0,77
1738624122,1447,1227,162,0,59
1738629923,1480,1251,163,0,67
1738634878,1490,1255,168,0,68
1738638684,1486,1253,170,0,63
1738642248,1492,1266,170,0,57
1738645753,1484,1255,173,0,57
1738649620,1445,1212,175,0,58
1738652947,1348,1089,198,0,62
1738656757,1359,1049,242,0,67
1738660148,1331,1078,204,0,49
1738663775,1370,1129,169,0,72
1738667282,1248,1045,140,0,64
1738671452,1260,1062,143,0,52
1738674960,1298,1091,125,0,82
