date,bikes_nb,for_rent,disabled,reserved,no_station
1764551186,1662,1191,229,0,225
1764560527,1666,1203,232,0,215
1764564046,1656,1174,234,0,232
1764566412,1655,1178,235,0,227
1764569935,1605,1140,238,0,212
1764573276,1465,975,255,0,205
1764577107,1506,1027,253,0,195
1764580699,1545,1085,234,0,206
1764584045,1520,1073,217,0,208
1764587389,1420,1023,181,0,214
1764591766,1441,1041,171,0,227
1764595711,1514,1110,161,0,237
1764598323,1486,1109,147,0,225
1764601911,1404,1060,135,0,204
1764605740,1306,953,137,0,215
1764609201,1320,951,153,0,214
1764613149,1428,1032,178,0,216
1764616430,1492,1110,166,0,215
1764619892,1543,1157,159,0,222
1764623355,1523,1147,149,0,223
1764626935,1563,1205,144,0,213
1764630636,1590,1243,140,0,206
1764636953,1608,1270,143,0,195
1764643391,1624,1321,145,0,158
1764647156,1629,1327,149,0,152
1764649278,1635,1327,150,0,157
1764652312,1627,1311,152,0,163
1764656321,1562,1271,152,0,142
1764659665,1428,1077,193,0,136
1764663433,1469,1098,216,0,126
1764667016,1514,1158,190,0,130
1764670360,1511,1154,178,0,138
1764673822,1437,1113,162,0,143
1764678258,1453,1146,151,0,140
1764682210,1484,1164,152,0,155
1764684767,1481,1179,146,0,147
1764688356,1476,1182,142,0,146
1764692125,1316,1014,147,0,153
1764695647,1377,1047,156,0,157
1764699477,1480,1148,160,0,164
1764702696,1495,1163,158,0,169
1764706403,1552,1229,149,0,167
1764709851,1545,1242,132,0,165
1764713421,1579,1276,132,0,163
1764713421,1579,1276,132,0,163
1764723348,1617,1322,130,0,156
1764729717,1637,1344,129,0,155
1764733479,1629,1355,129,0,136
1764735541,1630,1357,129,0,136
1764738696,1614,1332,129,0,144
1764742703,1578,1300,129,0,139
1764745985,1480,1196,132,0,128
1764749811,1492,1206,136,0,123
1764753337,1489,1197,131,0,132
1764756805,1496,1198,128,0,146
1764760205,1452,1180,125,0,143
1764764643,1569,1297,117,0,154
1764768532,1586,1321,111,0,152
1764771145,1544,1283,115,0,144
1764774791,1519,1287,102,0,129
1764778560,1429,1196,96,0,138
1764782083,1459,1216,106,0,137
1764785851,1515,1269,112,0,130
1764789008,1543,1283,117,0,140
1764792775,1550,1304,115,0,129
1764796238,1553,1304,113,0,134
1764799882,1548,1311,109,0,127
1764803340,1575,1347,112,0,115
1764809728,1604,1366,113,0,123
1764816202,1622,1384,112,0,124
1764820007,1612,1390,112,0,108
1764822096,1603,1373,113,0,115
1764825086,1602,1367,114,0,119
1764829080,1539,1311,115,0,111
1764832384,1447,1205,118,0,104
1764836199,1476,1180,156,0,114
1764839756,1490,1198,135,0,126
1764843184,1470,1181,121,0,147
1764846661,1405,1157,122,0,114
1764851067,1437,1158,131,0,129
1764854943,1472,1193,131,0,139
1764857558,1464,1176,131,0,145
1764861241,1385,1149,121,0,119
1764864941,1262,1009,138,0,120
1764868438,1300,1037,152,0,113
1764872251,1446,1124,178,0,143
1764875503,1516,1175,179,0,156
1764879190,1542,1212,176,0,147
1764882630,1517,1194,171,0,145
1764886181,1548,1229,164,0,150
1764889806,1574,1268,172,0,128
1764896208,1610,1297,168,0,142
