date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1785549098,228,225,216,207,0,3,3
1785561413,228,225,211,210,0,3,3
1785571341,228,225,215,214,0,3,3
1785579988,228,225,205,208,0,3,3
1785585267,228,225,198,208,0,3,3
1785588943,228,225,200,208,0,3,3
1785594141,228,225,178,208,0,3,3
1785599469,228,225,185,210,0,3,3
1785602843,228,225,188,210,0,3,3
1785606713,228,225,192,207,0,3,3
1785610382,228,225,192,207,0,3,3
1785614671,228,225,197,207,0,3,3
1785620549,228,225,201,211,0,3,3
1785624170,228,225,205,209,0,3,3
1785628027,228,225,206,209,0,3,3
1785635321,228,225,200,212,0,3,3
1785647760,228,225,209,210,0,3,3
1785657813,228,225,202,211,0,3,3
1785666260,228,225,204,209,0,3,3
1785671585,228,225,199,211,0,3,3
1785675436,228,225,192,210,0,3,3
1785680711,228,225,186,206,0,3,3
1785685918,228,225,184,210,0,3,3
1785689160,228,225,191,208,0,3,3
1785693135,228,225,200,207,0,3,3
1785696809,228,225,199,206,0,3,3
1785701089,228,225,205,210,0,3,3
1785707028,228,225,205,209,0,3,3
1785710643,228,225,206,204,0,3,3
1785714575,228,225,207,203,0,3,3
1785721863,228,225,201,203,0,3,3
1785735076,228,225,201,203,0,3,3
1785748796,228,225,196,208,0,3,3
1785761284,229,226,194,213,0,3,3
1785771393,229,226,196,214,0,3,3
1785779174,229,226,194,214,0,3,3
1785784620,229,226,210,211,0,3,3
1785790380,229,226,214,211,0,3,3
1785794242,229,226,215,214,0,3,3
1785797740,229,226,218,210,0,3,3
1785801728,229,226,218,211,0,3,3
1785815759,229,226,218,211,0,3,3
1785824512,229,226,210,217,0,3,3
1785835915,229,226,204,208,0,3,3
1785844441,229,226,200,209,0,3,3
1785851136,229,226,193,210,0,3,3
1785859528,229,226,200,215,0,3,3
1785867697,229,226,204,209,0,3,3
1785874624,229,226,210,211,0,3,3
1785880948,229,226,216,212,0,3,3
1785887632,229,226,212,206,0,3,3
1785894057,229,226,208,202,0,3,3
1785905648,229,226,218,209,0,3,3
1785915100,229,226,209,211,0,3,3
1785925443,229,226,200,207,0,3,3
1785933966,229,226,198,204,0,3,3
1785942362,229,226,189,208,0,3,3
1785950318,229,226,195,211,0,3,3
1785957176,229,226,195,209,0,3,3
1785963362,229,226,208,211,0,3,3
1785967557,229,226,211,212,0,3,3
1785973617,229,226,209,211,0,3,3
1785979742,229,226,207,202,0,3,3
1785992056,229,226,207,205,0,3,3
1786001499,229,226,202,204,0,3,3
1786011968,229,226,201,209,0,3,3
1786020554,229,226,203,204,0,3,3
1786028729,229,226,191,209,0,3,3
1786060051,229,226,213,213,0,3,3
1786068326,229,226,216,209,0,3,3
1786077946,229,226,214,212,0,3,3
1786082600,229,226,218,214,0,3,3
1786089886,229,226,212,208,0,3,3
1786096190,229,226,207,209,0,3,3
1786099259,229,226,206,205,0,3,3
1786102561,229,226,202,203,0,3,3
1786106310,229,226,202,205,0,3,3
1786111452,229,226,195,206,0,3,3
1786117339,229,226,194,212,0,3,3
1786120831,229,226,194,209,0,3,3
1786124326,229,226,190,209,0,3,3
1786127881,229,226,181,206,0,3,3
1786131742,229,226,189,210,0,3,3
1786134502,229,226,195,214,0,3,3
1786138008,229,226,206,213,0,3,3
1786141444,229,226,211,212,0,3,3
