date,bikes_nb,for_rent,disabled,reserved,no_station
1717202398,887,851,0,0,18
1717206958,905,870,0,0,20
1717208904,931,896,0,0,22
1717211396,938,907,0,0,18
1717214980,954,922,0,0,20
1717218476,946,909,0,0,23
1717222184,933,895,0,0,24
1717225591,898,861,0,0,25
1717229367,882,851,0,0,16
1717232994,858,818,0,0,29
1717236507,835,810,0,0,20
1717240100,831,798,0,0,22
1717243995,805,769,0,0,21
1717247221,751,709,0,0,25
1717250822,742,712,0,0,22
1717254426,701,673,0,0,18
1717258095,621,588,0,0,28
1717261622,542,513,0,0,22
1717265354,577,543,0,0,24
1717268870,596,558,0,0,27
1717272448,651,615,0,0,29
1717276071,640,606,0,0,29
1717279601,682,645,0,0,30
1717283284,798,758,0,0,37
1717288800,870,826,0,0,36
1717293393,938,896,0,0,34
1717295322,959,912,0,0,38
1717297772,969,926,0,0,34
1717301355,969,924,0,0,33
1717304848,968,920,0,0,34
1717308674,936,895,0,0,31
1717312075,897,844,0,0,34
1717315723,868,819,0,0,33
1717319318,773,725,0,0,26
1717322850,714,673,0,0,23
1717326409,709,672,0,0,26
1717330397,701,658,0,0,25
1717333622,625,584,0,0,28
1717337168,480,445,0,0,26
1717340803,592,548,0,0,38
1717344525,590,551,0,0,28
1717348001,588,550,0,0,31
1717351805,582,544,0,0,25
1717355121,602,561,0,0,27
1717358862,642,601,0,0,24
1717362449,725,682,0,0,23
1717366003,766,728,0,0,20
1717369646,821,783,0,0,22
1717375082,881,845,0,0,21
1717379665,880,850,0,0,16
1717381548,884,844,0,0,24
1717384189,883,852,0,0,17
1717387926,888,856,0,0,18
1717391358,874,842,0,0,19
1717395070,768,727,0,0,28
1717398484,761,713,0,0,40
1717402291,768,728,0,0,30
1717405731,809,775,0,0,22
1717409414,725,702,0,0,16
1717412790,741,715,0,0,20
1717416896,745,714,0,0,21
1717420188,694,668,0,0,20
1717423664,705,678,0,0,23
1717427328,625,589,0,0,29
1717431024,594,551,0,0,31
1717434475,515,467,0,0,31
1717438259,545,499,0,0,30
1717441640,602,552,0,0,32
1717445293,608,568,0,0,24
1717448880,676,629,0,0,31
1717452466,724,676,0,0,33
1717456078,768,721,0,0,28
1717461424,837,794,0,0,24
1717465980,839,797,0,0,25
1717467893,837,793,0,0,28
1717470596,835,798,0,0,24
1717474179,854,812,0,0,26
1717477794,820,776,0,0,26
1717481474,715,668,0,0,31
1717484892,682,638,0,0,32
1717488641,733,688,0,0,30
1717492173,787,722,0,0,49
1717495701,744,699,0,0,25
1717499246,724,679,0,0,20
1717503251,728,692,0,0,21
1717506607,736,692,0,0,28
1717510057,718,681,0,0,22
1717513692,620,585,0,0,24
1717517400,527,495,0,0,18
1717520827,511,486,0,0,21
1717524649,494,470,0,0,17
1717527969,550,510,0,0,25
1717531685,621,570,0,0,27
1717535215,628,582,0,0,29
1717538892,711,672,0,0,24
1717542536,745,712,0,0,21
1717547835,763,724,0,0,21
1717552365,814,772,0,0,19
1717554295,833,776,0,0,25
1717557051,844,794,0,0,23
1717560692,866,809,0,0,23
1717564059,826,769,0,0,25
1717567868,710,667,0,0,25
1717571249,685,634,0,0,40
1717575024,717,672,0,0,29
1717578651,705,654,0,0,39
1717582108,639,603,0,0,26
1717585580,671,625,0,0,29
1717589685,665,611,0,0,25
1717593026,644,586,0,0,35
1717596473,647,593,0,0,39
1717600072,575,533,0,0,31
1717603804,490,455,0,0,26
1717607225,436,398,0,0,29
1717611010,457,417,0,0,28
1717614358,566,518,0,0,32
1717618129,597,547,0,0,31
1717621657,650,605,0,0,20
1717625215,704,655,0,0,24
1717628918,776,733,0,0,19
1717634214,855,805,0,0,20
1717638746,884,832,0,0,20
1717640674,901,841,0,0,25
1717643367,920,869,0,0,20
1717646979,922,871,0,0,22
1717650533,896,846,0,0,23
1717654276,782,735,0,0,26
1717657720,738,695,0,0,28
1717661469,749,719,0,0,19
1717664940,739,710,0,0,22
1717668523,700,671,0,0,25
1717672018,716,684,0,0,24
1717676067,731,702,0,0,21
1717679413,686,654,0,0,24
1717682895,689,649,0,0,33
1717686537,611,577,0,0,28
1717690181,524,483,0,0,37
1717693686,470,429,0,0,30
1717697413,515,475,0,0,24
1717700830,556,507,0,0,29
1717704607,551,507,0,0,26
1717708114,608,555,0,0,29
1717711609,679,624,0,0,31
1717715403,781,722,0,0,29
1717720700,827,765,0,0,30
1717725287,887,822,0,0,30
1717727245,892,828,0,0,32
1717729782,886,824,0,0,30
1717733449,889,825,0,0,30
1717736908,848,790,0,0,31
1717740710,756,702,0,0,34
1717744060,727,676,0,0,35
1717747836,745,688,0,0,42
1717751308,745,687,0,0,46
1717754905,652,593,0,0,45
1717758457,676,637,0,0,29
1717762569,666,621,0,0,33
1717765839,632,588,0,0,31
1717769326,602,557,0,0,29
1717772881,540,490,0,0,31
1717776553,506,458,0,0,32
1717780043,440,389,0,0,37
1717783866,441,396,0,0,32
1717787219,533,487,0,0,32
1717790875,571,527,0,0,33
1717794562,622,583,0,0,28
1717798037,638,595,0,0,29
1717801746,662,626,0,0,29
1717807042,775,730,0,0,31
1717811544,794,744,0,0,32
1717813472,802,744,0,0,40
1717816106,803,754,0,0,33
1717819776,843,793,0,0,32
1717823260,850,801,0,0,33
1717826993,858,802,0,0,38
1717830452,839,763,0,0,59
1717834167,827,772,0,0,41
1717837757,810,754,0,0,44
1717841302,759,717,0,0,34
1717844814,730,696,0,0,26
1717848764,748,708,0,0,28
1717852057,709,673,0,0,22
1717855628,681,638,0,0,28
1717859263,660,622,0,0,20
1717863013,561,536,0,0,21
1717866436,491,462,0,0,20
1717870160,487,453,0,0,19
1717873611,560,516,0,0,27
1717877240,591,545,0,0,32
1717880807,593,553,0,0,27
1717884434,569,531,0,0,30
1717888088,633,594,0,0,31
1717893724,699,661,0,0,30
1717898376,749,706,0,0,35
1717900459,762,724,0,0,32
1717902569,798,758,0,0,34
1717906146,822,782,0,0,33
1717909637,827,784,0,0,34
1717913432,825,778,0,0,36
1717916859,808,760,0,0,35
1717920565,768,720,0,0,36
1717924119,749,698,0,0,35
1717927647,708,666,0,0,30
1717931162,673,643,0,0,25
1717935233,646,612,0,0,22
1717938457,619,578,0,0,28
1717942017,585,546,0,0,31
1717945623,507,470,0,0,26
1717949318,571,530,0,0,32
1717952858,632,590,0,0,31
1717956549,622,582,0,0,29
1717960020,659,620,0,0,30
1717963701,679,637,0,0,28
1717967175,737,699,0,0,25
1717970850,807,765,0,0,28
1717974458,814,772,0,0,26
1717979967,874,832,0,0,23
1717984590,891,850,0,0,23
1717986611,890,846,0,0,29
1717988969,887,847,0,0,23
1717992668,881,843,0,0,23
1717996094,842,798,0,0,22
1717999956,738,688,0,0,31
1718003304,736,673,0,0,50
1718007111,760,713,0,0,28
1718010609,780,736,0,0,29
1718014165,745,713,0,0,30
1718017666,703,665,0,0,27
1718021669,686,644,0,0,28
1718025084,710,675,0,0,24
1718028562,648,616,0,0,22
1718032135,584,547,0,0,26
1718035832,474,436,0,0,25
1718039190,514,468,0,0,25
1718043043,514,468,0,0,32
1718046393,573,525,0,0,28
1718050110,571,525,0,0,29
1718053701,701,652,0,0,26
1718057352,747,706,0,0,20
1718060875,800,756,0,0,24
1718066263,832,790,0,0,22
1718070882,846,805,0,0,20
1718072808,853,803,0,0,29
1718075346,852,811,0,0,21
1718078991,861,819,0,0,21
1718082541,828,779,0,0,24
1718086282,724,681,0,0,24
1718089696,728,687,0,0,28
1718093474,816,767,0,0,36
1718096975,832,782,0,0,37
1718100561,761,712,0,0,33
1718104055,773,728,0,0,29
1718108110,811,764,0,0,28
1718111464,789,737,0,0,23
1718114885,770,726,0,0,27
1718118461,690,655,0,0,25
1718122196,625,590,0,0,23
1718125688,546,507,0,0,21
1718129474,644,601,0,0,24
1718132796,657,613,0,0,22
1718136509,664,613,0,0,27
1718140016,750,698,0,0,24
1718143637,790,741,0,0,26
1718147254,837,788,0,0,22
1718152664,898,858,0,0,14
1718157280,930,884,0,0,14
1718159224,936,889,0,0,18
1718161745,935,894,0,0,13
1718165391,926,886,0,0,13
1718168885,896,857,0,0,15
1718172656,817,768,0,0,25
1718176072,779,721,0,0,43
1718179823,821,781,0,0,24
1718183324,837,797,0,0,30
1718186930,797,760,0,0,21
1718190393,824,795,0,0,18
1718194461,807,768,0,0,27
1718197822,778,737,0,0,29
1718201243,765,719,0,0,33
1718204824,642,603,0,0,28
