date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1711931903,185,170,170,172,0,15,0
1711936344,185,164,164,172,0,21,0
1711938186,185,163,163,172,0,22,0
1711940881,185,163,163,172,0,22,0
1711944554,185,166,166,172,0,19,0
1711948077,185,165,165,172,0,20,0
1711951814,185,169,169,172,0,16,0
1711955245,185,170,170,173,0,15,0
1711959075,185,160,164,172,0,21,4
1711962512,185,159,163,174,0,22,4
1711966142,185,153,153,177,0,32,0
1711969676,185,138,138,176,0,47,0
1711973644,185,135,135,174,0,50,0
1711976843,185,137,139,171,0,46,2
1711980444,185,133,135,172,0,50,2
1711984019,185,148,149,172,0,36,1
1711987748,185,156,158,174,0,27,2
1711991351,185,166,169,178,0,16,3
1711994953,185,157,160,174,0,25,3
1711998328,185,166,167,177,0,18,1
1712002068,185,163,168,173,0,17,5
1712005590,185,165,166,178,0,19,1
1712009233,185,173,173,178,0,12,0
1712012877,185,171,171,178,0,14,0
1712018082,185,171,171,178,0,14,0
1712022242,185,171,171,178,0,14,0
1712024261,185,170,170,178,0,15,0
1712027353,185,173,173,178,0,12,0
1712030938,185,172,173,178,0,12,1
1712034430,185,167,168,178,0,17,1
1712038209,185,154,156,177,0,29,2
1712041724,185,150,150,174,0,35,0
1712045355,185,146,149,170,0,36,3
1712048867,185,154,156,172,0,29,2
1712052499,185,154,157,173,0,28,3
1712055988,185,163,164,175,0,21,1
1712059990,185,164,167,173,0,18,3
1712063250,185,160,162,175,0,23,2
1712066791,185,161,163,177,0,22,2
1712070395,185,160,161,177,0,24,1
1712074098,185,153,153,181,0,32,0
1712077584,185,151,154,175,0,31,3
1712081324,185,158,160,175,0,25,2
1712084728,185,155,157,177,0,28,2
1712088439,185,153,154,176,0,31,1
1712091967,185,159,161,177,0,24,2
1712095676,185,158,162,175,0,23,4
1712099262,185,154,160,173,0,25,6
1712104442,185,154,156,175,0,29,2
1712108482,185,156,160,173,0,25,4
1712110532,185,158,161,174,0,24,3
1712113739,185,162,166,173,0,19,4
1712117382,185,162,165,175,0,20,3
1712120844,185,164,166,175,0,19,2
1712124563,185,162,163,177,0,22,1
1712128011,185,145,146,175,0,39,1
1712131786,185,140,140,171,0,45,0
1712135284,185,152,152,172,0,33,0
1712138912,185,148,149,174,0,36,1
1712142365,185,151,153,171,0,32,2
1712146366,185,155,159,169,0,26,4
1712149786,185,155,156,173,0,29,1
1712153175,185,150,152,177,0,33,2
1712156835,185,150,151,177,0,34,1
1712160510,185,156,158,181,0,27,2
1712163964,185,154,154,178,0,31,0
1712167745,185,156,157,180,0,28,1
1712171242,185,157,158,180,0,27,1
1712174893,185,157,158,178,0,27,1
1712178417,185,158,159,178,0,26,1
1712181973,185,160,160,178,0,25,0
1712185617,185,161,161,177,0,24,0
1712190944,185,163,163,177,0,22,0
1712194920,185,164,164,177,0,21,0
1712197015,185,164,164,178,0,21,0
1712200158,185,162,162,177,0,23,0
1712203788,185,165,165,177,0,20,0
1712207273,185,166,166,177,0,19,0
1712210958,185,144,146,176,0,39,2
1712214433,185,139,139,174,0,46,0
1712218209,185,142,142,173,0,43,0
1712221677,185,141,141,172,0,44,0
1712225250,185,143,144,175,0,41,1
1712228747,185,150,151,176,0,34,1
1712232773,185,149,151,175,0,34,2
1712236033,185,148,150,175,0,35,2
1712239720,185,153,154,171,0,31,1
1712243255,185,150,150,176,0,35,0
1712246896,185,145,148,177,0,37,3
1712250363,185,152,154,178,0,31,2
1712254203,185,154,154,179,0,31,0
