date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1722473016,189,139,139,183,0,50,0
1722477903,189,148,151,181,0,38,3
1722481788,189,141,144,180,0,45,3
1722485431,189,140,141,183,0,48,1
1722488925,189,149,150,185,0,39,1
1722492726,189,143,144,185,0,45,1
1722496101,189,139,141,181,0,48,2
1722499870,189,138,138,183,0,51,0
1722503277,189,128,128,184,0,61,0
1722507004,189,126,126,183,0,63,0
1722510464,189,141,142,184,0,47,1
1722514515,189,137,139,183,0,50,2
1722517956,189,129,130,183,0,59,1
1722521270,189,131,132,182,0,57,1
1722524922,189,111,111,182,0,78,0
1722528613,189,125,126,182,0,63,1
1722532058,189,125,126,182,0,63,1
1722535835,189,140,140,185,0,49,0
1722539184,189,136,137,186,0,52,1
1722542991,189,148,148,188,0,41,0
1722546517,189,150,153,185,0,36,3
1722550068,189,151,153,185,0,36,2
1722553681,189,143,144,185,0,45,1
1722559179,189,127,129,182,0,60,2
1722563917,189,141,143,183,0,46,2
1722566010,189,143,145,182,0,44,2
1722568166,189,143,144,183,0,45,1
1722571839,189,153,154,185,0,35,1
1722575300,189,150,153,183,0,36,3
1722579155,189,150,151,184,0,38,1
1722582527,189,154,154,183,0,35,0
1722586266,189,146,146,183,0,43,0
1722589763,189,138,138,183,0,51,0
1722593325,189,140,142,182,0,47,2
1722596840,189,138,139,183,0,50,1
1722600883,189,137,138,185,0,51,1
1722604291,189,138,138,181,0,51,0
1722607669,189,133,134,179,0,55,1
1722611322,189,132,132,179,0,57,0
1722614979,189,123,123,180,0,66,0
1722618480,189,141,141,184,0,48,0
1722622287,189,142,143,185,0,46,1
1722625576,189,142,142,185,0,47,0
1722629348,189,150,150,185,0,39,0
1722632908,189,153,154,185,0,35,1
1722636473,189,156,158,184,0,31,2
1722640065,189,154,155,186,0,34,1
1722645522,189,150,151,183,0,38,1
1722650204,189,147,147,184,0,42,0
1722652160,189,148,150,181,0,39,2
1722654518,189,147,151,179,0,38,4
1722658221,189,148,150,181,0,39,2
1722661648,189,148,149,181,0,40,1
1722665502,189,152,153,183,0,36,1
1722668808,189,169,169,185,0,20,0
1722672573,189,153,154,183,0,35,1
1722676094,189,139,140,182,0,49,1
1722679682,189,134,135,183,0,54,1
1722683228,189,146,147,182,0,42,1
1722687211,189,122,123,181,0,66,1
1722690504,189,125,126,180,0,63,1
1722694095,189,128,129,178,0,60,1
1722697628,189,118,118,181,0,71,0
1722701348,189,121,121,184,0,68,0
1722704820,189,140,140,186,0,49,0
