date,bikes_nb,for_rent,disabled,reserved,no_station
1725151861,939,864,0,0,57
1725157037,973,902,0,0,53
1725160560,1013,944,0,0,49
1725163896,1018,943,0,0,53
1725167386,1003,929,0,0,53
1725171150,981,907,0,0,54
1725174456,942,872,0,0,50
1725178254,884,816,0,0,49
1725181752,806,739,0,0,45
1725185292,786,716,0,0,47
1725188819,799,715,0,0,52
1725192902,764,692,0,0,51
1725196404,725,643,0,0,39
1725199631,676,618,0,0,42
1725203257,615,549,0,0,42
1725206962,536,462,0,0,44
1725210426,535,469,0,0,37
1725214220,540,476,0,0,44
1725217560,621,561,0,0,44
1725221357,611,550,0,0,39
1725224849,710,647,0,0,46
1725228523,753,689,0,0,44
1725232073,812,738,0,0,46
1725237809,853,785,0,0,40
1725242785,903,833,0,0,43
1725246638,921,858,0,0,37
1725250279,915,851,0,0,37
1725253769,863,799,0,0,36
1725257625,789,717,0,0,49
1725260936,738,664,0,0,54
1725264761,803,720,0,0,57
1725268193,780,695,0,0,58
1725271765,733,648,0,0,61
1725275224,780,684,0,0,68
1725279427,783,701,0,0,56
1725282922,777,721,0,0,40
1725286076,751,694,0,0,43
1725289749,584,547,0,0,26
1725293459,554,507,0,0,32
1725296832,493,442,0,0,31
1725300695,514,467,0,0,30
1725304062,561,511,0,0,36
1725307764,568,516,0,0,40
1725311254,629,580,0,0,36
1725314863,722,675,0,0,38
1725318566,773,713,0,0,44
1725324099,891,822,0,0,41
1725329026,966,892,0,0,44
1725332973,1010,942,0,0,41
1725336644,1047,971,0,0,40
1725340136,992,913,0,0,46
1725343966,858,783,0,0,55
1725347315,839,772,0,0,51
1725351118,866,795,0,0,48
1725354583,914,846,0,0,47
1725358148,800,741,0,0,37
1725361679,803,748,0,0,37
1725365792,817,756,0,0,43
1725369317,755,687,0,0,48
1725372505,698,654,0,0,30
1725376160,587,539,0,0,30
1725379911,478,436,0,0,34
1725383318,483,438,0,0,31
1725387096,483,438,0,0,30
1725390442,520,459,0,0,36
1725394147,562,513,0,0,40
1725397670,648,596,0,0,39
1725401370,707,655,0,0,41
1725404949,803,748,0,0,40
1725410551,927,866,0,0,40
1725415508,966,904,0,0,41
1725419358,982,920,0,0,41
1725423088,982,919,0,0,41
1725426576,923,863,0,0,40
1725430381,809,737,0,0,52
1725433697,819,748,0,0,52
1725437444,829,759,0,0,56
1725440971,906,838,0,0,56
1725444562,773,700,0,0,57
1725448021,842,777,0,0,53
1725452222,990,926,0,0,55
1725455782,1105,1033,0,0,60
1725458911,1128,1059,0,0,54
1725462561,1003,937,0,0,43
1725466244,896,830,0,0,46
1725469654,1000,944,0,0,42
1725473482,1168,1116,0,0,40
1725476823,1167,1111,0,0,42
1725480595,1192,1131,0,0,43
1725484066,1223,1155,0,0,51
1725487659,1267,1202,0,0,47
1725491357,1274,1210,0,0,47
1725496934,1290,1226,0,0,45
1725501925,1298,1229,0,0,49
1725505784,1303,1236,0,0,47
1725509458,1296,1229,0,0,47
1725512921,1243,1169,0,0,46
1725516765,1080,1009,0,0,53
1725520121,1027,953,0,0,60
1725523927,1035,973,0,0,51
1725527358,1023,965,0,0,45
1725530980,949,885,0,0,48
1725534471,967,898,0,0,54
1725538600,959,884,0,0,54
1725542124,991,932,0,0,43
1725545281,911,849,0,0,50
1725548932,828,773,0,0,52
1725552634,667,608,0,0,46
1725556066,642,534,0,0,82
1725559838,743,637,0,0,79
