date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1780273746,228,226,197,221,0,2,2
1780278169,228,226,196,221,0,2,2
1780282965,228,226,199,220,0,2,2
1780291957,228,226,201,219,0,2,2
1780299477,228,226,186,216,0,2,2
1780307108,228,226,196,216,0,2,2
1780314867,228,226,201,215,0,2,2
1780321958,228,225,202,217,0,3,3
1780329535,228,225,181,219,0,3,3
1780337420,228,225,188,218,0,3,3
1780345436,228,225,207,220,0,3,3
1780351129,228,225,203,221,0,3,3
1780354000,228,225,209,219,0,3,3
1780356480,228,225,212,220,0,3,3
1780360340,228,225,214,219,0,3,3
1780364744,228,225,212,218,0,3,3
1780369334,228,225,211,219,0,3,3
1780378197,228,225,218,220,0,3,3
1780385471,228,225,197,212,0,3,3
1780392072,228,225,202,219,0,3,3
1780399536,228,225,205,221,0,3,3
1780405605,228,225,209,222,0,3,3
1780413441,228,225,203,221,0,3,3
1780421337,228,225,202,217,0,3,3
1780427266,228,225,215,219,0,3,3
1780433940,228,225,209,220,0,3,3
1780437615,228,225,208,219,0,3,3
1780443007,228,225,213,219,0,3,3
1780447036,228,225,214,222,0,3,3
1780451429,228,225,216,220,0,3,3
1780455773,228,225,216,221,0,3,3
1780464837,228,225,213,221,0,3,3
1780472048,228,225,198,216,0,3,3
1780479022,228,225,206,219,0,3,3
1780486377,228,225,206,220,0,3,3
1780493290,228,225,202,219,0,3,3
1780500540,228,225,206,219,0,3,3
1780508126,228,225,191,218,0,3,3
1780513954,228,225,200,218,0,3,3
1780520390,228,225,209,220,0,3,3
1780524127,228,225,213,221,0,3,3
1780529393,228,225,210,222,0,3,3
1780533491,228,225,212,222,0,3,3
1780537776,228,225,208,220,0,3,3
1780542180,228,225,212,221,0,3,3
1780551113,228,225,207,221,0,3,3
1780558273,228,225,204,218,0,3,3
1780564458,229,226,204,217,0,3,3
1780570823,229,226,199,222,0,3,3
1780577736,229,226,208,222,0,3,3
1780581579,229,226,210,223,0,3,3
1780585860,229,226,206,218,0,3,3
1780592338,229,226,210,223,0,3,3
1780595762,229,226,211,223,0,3,3
1780598760,229,226,213,222,0,3,3
1780601940,229,226,211,220,0,3,3
1780605545,229,226,211,220,0,3,3
1780608600,229,226,214,222,0,3,3
1780612040,229,226,212,222,0,3,3
1780615404,229,226,213,222,0,3,3
1780619437,229,226,217,221,0,3,3
1780623596,229,226,213,222,0,3,3
1780628487,229,226,211,221,0,3,3
1780637235,229,226,212,223,0,3,3
1780644144,229,226,192,221,0,3,3
1780650156,229,226,196,219,0,3,3
1780657322,229,226,202,221,0,3,3
1780664056,229,226,196,218,0,3,3
1780667727,229,226,205,220,0,3,3
1780671576,229,226,211,220,0,3,3
1780677934,229,226,200,221,0,3,3
1780680802,229,226,193,220,0,3,3
1780684468,229,226,192,219,0,3,3
1780687835,229,226,196,219,0,3,3
1780691574,229,226,202,217,0,3,3
1780694880,229,226,202,220,0,3,3
1780698187,229,226,205,221,0,3,3
1780701864,229,226,213,221,0,3,3
1780705677,229,226,213,222,0,3,3
1780709783,229,226,207,222,0,3,3
