date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1772327967,222,221,215,218,0,1,1
1772338344,222,221,212,220,0,1,1
1772343779,222,221,212,220,0,1,1
1772346767,222,221,210,220,0,1,1
1772349948,222,221,211,220,0,1,1
1772353120,222,221,207,220,0,1,1
1772356784,222,221,206,220,0,1,1
1772360091,222,221,198,217,0,1,1
1772363514,222,221,201,216,0,1,1
1772367970,222,221,196,216,0,1,1
1772371953,222,221,188,218,0,1,1
1772374510,222,221,176,219,0,1,1
1772377991,222,221,173,219,0,1,1
1772381724,222,221,189,218,0,1,1
1772385207,222,221,194,217,0,1,1
1772389174,222,221,197,215,0,1,1
1772392533,222,221,199,218,0,1,1
1772396074,222,221,199,219,0,1,1
1772399556,222,221,203,219,0,1,1
1772403221,222,221,203,218,0,1,1
1772406823,222,221,204,218,0,1,1
1772413907,222,221,205,218,0,1,1
1772424240,222,221,201,219,0,1,1
1772430160,222,221,202,217,0,1,1
1772433766,222,221,196,217,0,1,1
1772437310,222,221,187,216,0,1,1
1772440304,222,221,188,213,0,1,1
1772444220,222,221,194,213,0,1,1
1772447640,223,222,189,215,0,1,1
1772450700,223,222,198,214,0,1,1
1772454861,223,223,203,218,0,0,0
1772459526,223,223,203,217,0,0,0
1772462111,223,223,204,216,0,0,0
1772465535,223,223,203,219,0,0,0
1772469094,223,223,195,220,0,0,0
1772472976,223,223,203,218,0,0,0
1772476288,223,223,202,219,0,0,0
1772479747,223,223,204,218,0,0,0
1772483027,223,223,205,220,0,0,0
1772486541,223,223,207,220,0,0,0
1772489865,223,223,206,220,0,0,0
1772493350,223,223,210,222,0,0,0
1772500434,223,223,211,222,0,0,0
1772510674,223,223,209,222,0,0,0
1772516463,223,223,209,221,0,0,0
1772519817,223,223,209,221,0,0,0
1772523294,223,223,199,219,0,0,0
1772526463,223,223,185,215,0,0,0
1772530243,223,223,197,215,0,0,0
1772533738,223,222,197,217,0,1,1
1772537033,223,222,201,217,0,1,1
1772541237,222,222,202,218,0,0,0
1772545867,222,222,206,217,0,0,0
1772548547,222,222,207,217,0,0,0
1772552262,222,222,202,218,0,0,0
1772555679,222,222,205,221,0,0,0
1772559278,222,222,200,219,0,0,0
1772562820,222,222,196,215,0,0,0
1772566295,222,222,197,218,0,0,0
1772569281,222,222,203,218,0,0,0
1772573057,222,222,203,219,0,0,0
1772576288,222,222,208,219,0,0,0
1772579760,222,222,203,221,0,0,0
1772586595,222,222,203,219,0,0,0
1772596725,222,222,210,219,0,0,0
1772600871,222,222,212,220,0,0,0
1772606044,222,222,205,221,0,0,0
1772609457,222,222,198,219,0,0,0
1772612811,222,222,194,217,0,0,0
1772616589,222,222,192,216,0,0,0
1772619892,222,222,198,216,0,0,0
1772623321,222,222,194,217,0,0,0
1772627591,222,222,195,217,0,0,0
1772632167,222,222,194,219,0,0,0
1772634660,222,222,195,220,0,0,0
1772638259,222,222,198,221,0,0,0
1772641855,222,222,191,218,0,0,0
1772645384,222,222,190,220,0,0,0
1772649223,222,222,186,219,0,0,0
1772652631,222,222,182,219,0,0,0
1772655742,222,222,194,220,0,0,0
1772659461,222,222,190,221,0,0,0
1772662806,222,222,201,222,0,0,0
1772666403,222,222,197,221,0,0,0
1772673116,222,222,195,220,0,0,0
1772683357,222,222,207,220,0,0,0
1772689203,222,222,209,220,0,0,0
1772692615,222,222,207,220,0,0,0
1772696085,222,222,186,220,0,0,0
1772699312,222,222,190,217,0,0,0
