date,bikes_nb,for_rent,disabled,reserved,no_station
1754010426,1704,1212,261,0,219
1754020056,1720,1254,259,0,193
1754023507,1704,1227,262,0,203
1754025869,1695,1216,265,0,199
1754029200,1606,1187,212,0,191
1754032654,1637,1230,212,0,180
1754036165,1621,1227,187,0,193
1754039799,1560,1198,116,0,237
1754043190,1472,1125,96,0,243
1754046584,1469,1139,98,0,225
1754051009,1507,1198,94,0,208
1754055068,1500,1177,97,0,216
1754057613,1501,1151,107,0,230
1754061127,1396,1062,121,0,203
1754064884,1388,1034,129,0,212
1754068394,1441,1085,133,0,209
1754072210,1409,1050,146,0,202
1754075480,1489,1098,159,0,221
1754079117,1548,1142,177,0,217
1754082630,1539,1131,172,0,223
1754086263,1565,1139,185,0,228
1754089880,1635,1206,191,0,225
1754096240,1697,1245,193,0,246
1754103087,1726,1309,189,0,216
1754106659,1728,1298,191,0,227
1754108840,1728,1292,191,0,234
1754111747,1729,1291,193,0,233
1754115321,1662,1277,162,0,212
1754118653,1626,1255,152,0,208
1754122469,1556,1225,111,0,209
1754125923,1525,1191,110,0,209
1754129438,1478,1164,94,0,205
1754132950,1486,1185,103,0,186
1754137253,1440,1132,106,0,187
1754141072,1417,1097,103,0,203
1754143800,1457,1122,118,0,199
1754147419,1458,1112,130,0,198
1754151115,1349,1003,142,0,190
1754154565,1334,1002,137,0,190
1754158507,1414,1050,169,0,193
1754161657,1498,1125,170,0,194
1754165473,1458,1086,171,0,198
1754168987,1502,1119,179,0,200
1754172622,1540,1146,180,0,212
1754176256,1602,1188,185,0,222
1754183164,1672,1222,182,0,259
1754192615,1704,1296,178,0,219
1754196005,1712,1289,182,0,231
1754198367,1715,1311,183,0,211
1754201759,1684,1271,184,0,220
1754205090,1659,1246,190,0,214
1754208848,1622,1207,189,0,216
1754212240,1563,1131,201,0,223
1754215876,1508,1055,220,0,223
1754219329,1507,1052,229,0,217
1754223628,1516,1063,246,0,202
1754227568,1517,1024,265,0,221
1754230174,1469,971,274,0,218
1754233811,1457,958,290,0,203
1754237566,1379,871,307,0,198
1754241019,1397,895,315,0,185
1754244896,1417,903,324,0,186
1754248167,1498,953,331,0,207
1754251920,1552,999,339,0,206
1754255374,1588,1041,339,0,200
1754259068,1633,1066,336,0,224
1754262643,1646,1099,333,0,212
1754269490,1683,1149,321,0,213
1754279287,1698,1168,329,0,198
1754282982,1691,1151,334,0,203
1754285403,1653,1119,338,0,195
1754288612,1555,1124,220,0,209
1754292064,1527,1130,203,0,196
1754295456,1569,1181,173,0,218
1754299273,1531,1182,134,0,221
1754302483,1500,1161,103,0,239
1754305882,1477,1166,107,0,205
1754310303,1470,1166,101,0,208
1754314484,1467,1171,92,0,206
1754316966,1416,1130,104,0,187
1754320359,1371,1061,119,0,193
1754324177,1272,936,145,0,192
1754327815,1320,974,163,0,179
1754331452,1347,1001,167,0,176
1754334786,1426,1066,178,0,180
1754338361,1473,1120,171,0,178
1754341873,1510,1138,170,0,199
1754345510,1560,1192,179,0,185
1754349084,1608,1234,181,0,186
1754355687,1620,1230,180,0,207
1754365192,1650,1253,185,0,209
1754368763,1641,1264,183,0,191
1754371246,1630,1252,187,0,188
1754374762,1509,1126,184,0,188
1754378276,1527,1128,207,0,194
1754381789,1516,1174,155,0,190
1754385484,1470,1127,131,0,213
1754388817,1413,1099,115,0,200
1754392267,1445,1128,122,0,195
1754396691,1425,1110,121,0,196
1754400870,1437,1115,129,0,196
1754403415,1404,1077,140,0,187
1754406875,1301,968,160,0,169
1754410326,1291,918,192,0,179
1754413846,1304,920,203,0,173
1754417905,1344,958,211,0,178
1754421301,1400,997,222,0,183
1754424753,1493,1060,229,0,202
1754428265,1496,1068,218,0,210
1754431928,1541,1110,224,0,207
1754435441,1595,1166,226,0,200
1754442039,1647,1209,229,0,209
1754450880,1674,1231,230,0,210
1754454999,1652,1208,232,0,211
1754457783,1631,1187,235,0,209
1754461176,1513,1099,194,0,221
1754464629,1494,1095,185,0,218
1754468204,1489,1137,146,0,210
