date,bikes_nb,for_rent,disabled,reserved,no_station
1746061074,990,783,139,0,65
1746067528,1006,786,143,0,70
1746070785,1009,779,149,0,75
1746072958,985,765,151,0,64
1746076277,981,741,162,0,78
1746080137,932,679,191,0,60
1746083454,832,618,142,0,69
1746087254,723,557,110,0,53
1746090632,663,534,78,0,48
1746094251,616,494,78,0,42
1746097751,657,513,103,0,40
1746101973,680,505,130,0,45
1746105592,696,470,165,0,61
1746108546,636,393,201,0,43
1746112224,594,310,246,0,38
1746115961,534,185,314,0,36
1746119335,594,186,380,0,25
1746123252,638,267,336,0,28
1746126445,708,384,278,0,39
1746130242,810,531,230,0,46
1746133797,864,582,225,0,52
1746137355,906,643,218,0,40
1746140971,954,708,204,0,36
1746147184,979,763,171,0,41
1746152731,985,777,169,0,35
1746156832,985,771,172,0,38
1746159183,988,780,171,0,33
1746162683,950,722,176,0,48
1746166482,863,622,195,0,42
1746169797,815,594,172,0,44
1746173654,796,625,128,0,38
1746177028,738,583,99,0,48
1746180647,628,499,71,0,52
1746184085,697,557,91,0,44
1746188371,665,546,83,0,35
1746192046,656,511,95,0,49
1746194998,638,476,122,0,36
1746198614,546,397,116,0,37
1746202350,557,373,130,0,47
1746205724,647,434,174,0,43
1746209641,699,510,142,0,46
1746212895,764,589,125,0,48
1746216691,790,620,110,0,56
1746220131,835,660,121,0,51
1746223751,832,640,124,0,65
1746227367,880,681,137,0,58
1746233514,936,725,145,0,61
1746238939,935,716,150,0,63
1746242976,951,724,152,0,68
1746245507,954,714,153,0,78
1746249011,947,709,153,0,78
1746252810,919,639,217,0,60
1746256160,837,597,163,0,73
1746259897,755,578,129,0,46
1746263399,746,601,101,0,47
1746266944,690,555,82,0,47
1746270471,731,610,73,0,51
1746274692,693,576,72,0,50
1746278247,612,513,36,0,59
1746281320,632,503,69,0,51
1746284937,630,484,80,0,55
1746288675,601,429,114,0,49
1746292081,568,395,125,0,47
1746295941,622,446,123,0,48
1746299255,662,478,129,0,45
1746302992,746,575,116,0,49
1746306487,784,611,117,0,52
1746310164,772,605,108,0,55
1746313719,837,654,123,0,53
1746320290,877,688,124,0,60
1746326739,909,716,131,0,56
1746329933,909,704,131,0,68
1746332043,914,711,133,0,65
1746335418,909,705,136,0,63
1746339214,890,687,138,0,61
1746342530,890,674,143,0,72
1746346329,875,677,136,0,60
1746349764,821,631,131,0,56
1746353381,781,591,128,0,60
1746356882,789,587,141,0,56
1746361105,742,542,151,0,57
1746364660,720,498,158,0,61
1746367672,733,508,164,0,61
1746371347,718,482,163,0,70
1746375083,695,454,169,0,69
1746378457,691,435,178,0,75
