date,bikes_nb,for_rent,disabled,reserved,no_station
1782865825,2889,1560,854,0,443
1782870166,2939,1612,803,0,482
1782874934,2952,1634,801,0,474
1782883715,2864,1529,832,0,475
1782890637,2753,1419,861,0,441
1782896634,2738,1495,780,0,415
1782903726,2661,1416,779,0,419
1782910344,2673,1417,806,0,388
1782913463,2644,1344,831,0,413
1782917747,2563,1281,836,0,378
1782921056,2378,1090,882,0,344
1782924248,2378,1032,935,0,344
1782927203,2451,1045,999,0,341
1782930885,2622,1151,1000,0,392
1782934255,2666,1231,951,0,389
1782937872,2698,1264,924,0,411
1782941377,2689,1271,942,0,401
1782944747,2833,1410,928,0,399
1782948361,2881,1443,915,0,422
1782952157,2930,1482,862,0,482
1782956268,2965,1528,846,0,494
1782971279,2843,1414,879,0,463
1782981588,2761,1470,803,0,419
1782991495,2673,1364,822,0,408
1782998895,2656,1360,822,0,399
1783007897,2386,1112,865,0,337
1783014380,2493,1031,1026,0,341
1783019280,2597,1097,1065,0,330
1783025596,2597,1161,994,0,379
1783029454,2727,1315,981,0,377
1783033498,2798,1389,907,0,419
1783043845,2937,1529,810,0,504
1783057802,2843,1431,833,0,486
1783068458,2732,1467,753,0,401
1783077873,2710,1398,787,0,394
1783086075,2661,1304,802,0,438
1783093667,2422,1085,847,0,372
1783098690,2461,1046,904,0,376
1783105248,2621,1209,921,0,360
1783111884,2634,1199,905,0,385
1783115743,2667,1227,904,0,376
1783119296,2808,1336,898,0,405
1783122905,2844,1368,864,0,424
1783130863,2937,1485,850,0,464
1783145327,3002,1458,893,0,515
1783156307,2770,1449,792,0,411
1783163773,2759,1436,810,0,406
1783169892,2713,1318,863,0,411
1783175774,2642,1270,867,0,397
1783180379,2605,1291,880,0,365
1783183933,2583,1193,901,0,397
1783187733,2618,1188,918,0,390
1783191467,2730,1296,889,0,392
1783195625,2722,1220,918,0,408
1783201629,2871,1434,902,0,415
1783205190,2916,1491,896,0,443
1783209120,2827,1405,887,0,422
1783217020,2986,1551,877,0,472
1783232959,3032,1601,909,0,432
1783243984,2799,1518,762,0,409
1783250549,2763,1475,779,0,387
1783256806,2705,1411,804,0,377
1783263847,2682,1371,864,0,331
1783270466,2568,1187,908,0,351
1783274078,2609,1179,928,0,364
1783278063,2685,1273,938,0,359
1783284318,2767,1338,894,0,401
1783288244,2895,1491,867,0,429
1783291858,2895,1517,838,0,430
1783295767,2949,1599,799,0,435
1783305568,3005,1662,784,0,430
1783321206,2776,1459,827,0,397
1783338832,2762,1553,700,0,421
1783349852,2637,1446,709,0,392
1783359585,2503,1153,823,0,381
1783366866,2676,1261,891,0,417
1783372802,2711,1332,900,0,400
1783378618,2869,1531,829,0,412
1783382595,2934,1612,806,0,412
1783399247,2943,1591,810,0,446
1783411978,2866,1592,727,0,418
1783424214,2770,1560,675,0,416
1783433137,2731,1456,735,0,438
1783443800,2467,1116,847,0,379
1783453160,2698,1288,879,0,398
1783458793,2697,1313,852,0,425
1783464617,2913,1513,830,0,495
1783467928,2914,1578,784,0,473
1783475091,2972,1587,771,0,525
1783486668,2941,1585,776,0,488
1783495654,2891,1513,820,0,452
1783505131,2766,1520,701,0,432
1783512783,2782,1555,670,0,427
1783523297,2592,1357,717,0,412
1783531079,2518,1075,877,0,411
1783537561,2652,1197,899,0,398
1783544132,2722,1324,900,0,418
1783547874,2789,1406,882,0,436
1783551971,2933,1521,856,0,456
1783562203,3012,1582,826,0,504
1783577101,2917,1458,853,0,508
1783592469,2753,1530,699,0,418
1783604497,2698,1452,672,0,440
1783614060,2505,1188,786,0,412
1783622664,2627,1250,845,0,434
1783629605,2837,1433,849,0,465
1783635132,2417,1126,786,0,451
1783641392,2853,1498,797,0,455
1783650746,2987,1637,784,0,446
1783665065,2840,1458,792,0,478
1783678384,2752,1539,684,0,415
1783688493,2800,1493,744,0,426
1783699965,2592,1294,795,0,400
1783707314,2623,1250,806,0,402
1783714357,2736,1342,775,0,459
1783720200,2701,1430,774,0,446
1783723756,2844,1549,750,0,488
1783727250,2888,1583,731,0,505
1783734240,2980,1656,727,0,531
1783745588,2990,1672,744,0,513
1783753467,2989,1697,733,0,503
1783761364,2782,1602,631,0,483
1783767188,2755,1611,621,0,468
1783770191,2750,1640,602,0,457
1783774473,2763,1617,635,0,448
1783779444,2743,1595,638,0,427
1783784594,2674,1509,666,0,413
1783788084,2594,1376,714,0,418
1783791887,2563,1314,755,0,408
1783795380,2687,1420,761,0,419
1783799848,2720,1434,744,0,464
1783802619,2798,1520,774,0,454
1783805874,2868,1582,775,0,457
1783809365,2892,1610,759,0,452
1783813297,2941,1633,741,0,484
1783820778,3011,1701,702,0,521
1783833350,3043,1747,723,0,511
1783843105,2944,1733,668,0,489
1783849783,2767,1672,609,0,437
1783854185,2733,1666,593,0,434
1783860870,2742,1674,600,0,437
1783866132,2708,1690,602,0,389
1783871334,2658,1624,624,0,370
1783874643,2586,1474,673,0,397
1783878567,2560,1427,709,0,383
1783882185,2634,1505,692,0,387
1783886404,2721,1573,704,0,404
1783892298,2829,1652,719,0,428
